State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date,Units of Measure,Event Type,Observation Count,Observation Percent,ArithmeticMean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,type,Address,State Name,County Name,City Name,region,Date of Last Change
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-14,Parts per billion,None,24,100,10.166667,16,17,15,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-15,Parts per billion,None,23,96,13.217391,20,12,19,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-16,Parts per billion,None,24,100,10.291667,22,19,21,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-17,Parts per billion,None,23,96,14.608696,28,19,26,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-18,Parts per billion,None,24,100,10.083333,24,0,23,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-19,Parts per billion,None,23,96,9.478261,20,16,19,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-20,Parts per billion,None,24,100,15.083333,31,19,29,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-21,Parts per billion,None,23,96,16.956522,24,8,23,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-22,Parts per billion,None,24,100,7.416667,16,23,15,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-23,Parts per billion,None,23,96,11.434783,24,19,23,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-24,Parts per billion,None,24,100,6.916667,16,0,15,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-25,Parts per billion,None,23,96,13.217391,26,18,25,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-26,Parts per billion,None,24,100,8.166667,21,6,20,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-27,Parts per billion,None,19,79,1.894737,4,18,4,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-28,Parts per billion,None,24,100,3.166667,7,12,7,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-29,Parts per billion,None,23,96,8.913043,21,10,20,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-30,Parts per billion,None,24,100,9.416667,21,20,20,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,67,15,42602,1,38.593322,-121.503795,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-31,Parts per billion,None,23,96,8.956522,22,23,21,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Sacramento-Bercut Drive,"100 Bercut Drive, Sacramento",California,Sacramento,Sacramento,"Sacramento--Roseville--Arden-Arcade, CA",2021-05-05
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-01,Parts per billion,Included,23,96,1.826087,3,7,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-02,Parts per billion,Included,23,96,2.869565,4,7,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-03,Parts per billion,Included,23,96,2.695652,4,17,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-04,Parts per billion,Included,23,96,2.043478,3,7,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-05,Parts per billion,Included,23,96,2,4,16,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-06,Parts per billion,Included,23,96,2.347826,4,10,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-07,Parts per billion,Included,23,96,2.347826,7,13,7,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-08,Parts per billion,Included,23,96,1.391304,4,7,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-09,Parts per billion,Included,23,96,1.173913,2,6,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-10,Parts per billion,Included,23,96,1.086957,2,6,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-11,Parts per billion,Included,23,96,1.347826,4,16,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-12,Parts per billion,Included,23,96,2.043478,4,11,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-13,Parts per billion,Included,15,63,2.066667,5,16,5,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-14,Parts per billion,Included,23,96,1.304348,3,16,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-15,Parts per billion,Included,23,96,1.173913,3,11,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-16,Parts per billion,Included,2,8,1,1,0,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-18,Parts per billion,Included,21,88,3,9,16,8,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-19,Parts per billion,Included,23,96,0.608696,3,0,3,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-20,Parts per billion,Included,23,96,0.565217,2,18,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-21,Parts per billion,Included,20,83,1.7,4,10,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-22,Parts per billion,Included,20,83,1.15,4,7,4,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-23,Parts per billion,Included,21,88,0.380952,1,6,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-24,Parts per billion,Included,23,96,0.869565,2,7,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-25,Parts per billion,Included,23,96,0.695652,2,8,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-26,Parts per billion,Included,23,96,0.695652,2,7,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-27,Parts per billion,Included,23,96,1.304348,2,3,2,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
6,83,1021,42602,1,34.403052,-119.457914,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-28,Parts per billion,Included,23,96,0.304348,1,3,1,74,INSTRUMENTAL - CHEMILUMINESCENCE,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",2021-04-29
